LAD21CD/E06000004	Stockton-on-Tees
LAD21CD/E06000021	Stoke-on-Trent
LAD21CD/E06000025	South Gloucestershire
LAD21CD/E06000030	Swindon
LAD21CD/E06000033	Southend-on-Sea
LAD21CD/E06000039	Slough
LAD21CD/E06000045	Southampton
LAD21CD/E06000051	Shropshire
LAD21CD/E07000012	South Cambridgeshire
LAD21CD/E07000031	South Lakeland
LAD21CD/E07000039	South Derbyshire
LAD21CD/E07000044	South Hams
LAD21CD/E07000082	Stroud
LAD21CD/E07000111	Sevenoaks
LAD21CD/E07000113	Swale
LAD21CD/E07000126	South Ribble
LAD21CD/E07000140	South Holland
LAD21CD/E07000141	South Kesteven
LAD21CD/E07000149	South Norfolk
LAD21CD/E07000168	Scarborough
LAD21CD/E07000169	Selby
LAD21CD/E07000179	South Oxfordshire
LAD21CD/E07000188	Sedgemoor
LAD21CD/E07000189	South Somerset
LAD21CD/E07000196	South Staffordshire
LAD21CD/E07000197	Stafford
LAD21CD/E07000198	Staffordshire Moorlands
LAD21CD/E07000213	Spelthorne
LAD21CD/E07000214	Surrey Heath
LAD21CD/E07000221	Stratford-on-Avon
LAD21CD/E07000240	St Albans
LAD21CD/E07000243	Stevenage
LAD21CD/E07000246	Somerset West and Taunton
LAD21CD/E08000006	Salford
LAD21CD/E08000007	Stockport
LAD21CD/E08000013	St. Helens
LAD21CD/E08000014	Sefton
LAD21CD/E08000019	Sheffield
LAD21CD/E08000023	South Tyneside
LAD21CD/E08000024	Sunderland
LAD21CD/E08000028	Sandwell
LAD21CD/E08000029	Solihull
LAD21CD/E09000028	Southwark
LAD21CD/E09000029	Sutton
LAD21CD/S12000026	Scottish Borders
LAD21CD/S12000027	Shetland Islands
LAD21CD/S12000028	South Ayrshire
LAD21CD/S12000029	South Lanarkshire
LAD21CD/S12000030	Stirling
LAD21CD/W06000011	Swansea
MSOA21CD/E02000019	Goresbrook & Scrattons Farm
MSOA21CD/E02000054	North Hendon & Sunny Hill
MSOA21CD/E02000062	Brent Cross & Staples Corner
MSOA21CD/E02000066	South Thamesmead
MSOA21CD/E02000072	Slade Green & Crayford Marshes
MSOA21CD/E02000077	St Michael's
MSOA21CD/E02000090	Sidcup West
MSOA21CD/E02000091	Sidcup East
MSOA21CD/E02000105	Sudbury East
MSOA21CD/E02000108	Sudbury West
MSOA21CD/E02000113	St Raphaels
MSOA21CD/E02000119	Stonebridge
MSOA21CD/E02000134	Bromley North & Sundridge
MSOA21CD/E02000137	Shortlands Bromley Road
MSOA21CD/E02000140	St Mary Cray North
MSOA21CD/E02000145	St Mary Cray East
MSOA21CD/E02000149	St Mary Cray South
MSOA21CD/E02000181	South Hampstead
MSOA21CD/E02000182	Swiss Cottage
MSOA21CD/E02000187	Somers Town
MSOA21CD/E02000193	Holborn, St Giles & Bloomsbury South
MSOA21CD/E02000200	South Norwood Hill
MSOA21CD/E02000201	South Norwood Central
MSOA21CD/E02000206	Selhurst North
MSOA21CD/E02000213	Selhurst South & West Croydon
MSOA21CD/E02000218	Shirley East
MSOA21CD/E02000219	Shirley West
MSOA21CD/E02000226	Selsdon
MSOA21CD/E02000228	Sanderstead
MSOA21CD/E02000232	Selsdon Park & Hamsey Green
MSOA21CD/E02000254	Southall North
MSOA21CD/E02000260	Southall Park
MSOA21CD/E02000263	Southall West
MSOA21CD/E02000268	St Mary's
MSOA21CD/E02000270	South Acton
MSOA21CD/E02000276	South Ealing
MSOA21CD/E02000288	Southbury East
MSOA21CD/E02000292	Southbury West
MSOA21CD/E02000296	Southgate
MSOA21CD/E02000304	Southgate Green
