Ida Grove	Ida County, Iowa	128483	8	2122	42.34499	-95.47167
Idabel	McCurtain County, Oklahoma	185274	8	7007	33.89566	-94.82633
Idah	Idah, Kogi	3717978	6	68703	7.11345	6.73866
Idaho City	Boise County, Idaho	121372	8	474	43.8285	-115.83455
Idaho Falls	Bonneville County, Idaho	121455	8	59184	43.46658	-112.03414
Idaho Springs	Clear Creek County, Colorado	112231	8	1728	39.74249	-105.51361
Idalia	Townsville, Queensland	11676857	9	4290	-19.30682	146.81389
Idalou	Lubbock County, Texas	6595904	8	2337	33.66647	-101.68294
Idanha-a-Nova	Idanha-A-Nova, Castelo Branco	5395738	7	0	39.92316	-7.24082
Idappadi	Salem, Tamil Nadu	10322217	6	51642	11.58624	77.83891
Idar-Oberstein	Rheinland-Pfalz	444934	8	31610	49.71443	7.30776
Iddergem	Provincie Oost-Vlaanderen, Flanders	3390509	9	2792	50.87634	4.04434
Ide	Tsuzuki-gun, Kyoto	358622	7	7661	34.79965	135.81247
Ideciu de Jos	Comuna Ideciu de Jos, Mures	12577458	8	1955	46.8	24.75
Idegem	Provincie Oost-Vlaanderen, Flanders	3390744	9	1779	50.80178	3.92595
Idi Rayeuk	Kabupaten Aceh Timur, Aceh	8931976	6	0	4.94952	97.77267
Idiazabal	Departamento de Union, Cordoba	5135400	8	1567	-32.81411	-63.03252
Idiazabal	Provincia de Guipuzcoa, Basque Country	346776	8	2174	43.01189	-2.23356
Idil	Sirnak	1751842	6	22960	37.33481	41.88944
Ido	Ido, Oyo	3720568	6	0	7.47103	3.7574
Idrija	Idrija	1675830	8	5955	46.00278	14.03056
Idrizovo	Grad Skopje	6965629	8	2292	41.96083	21.57556
Idron	Pyrenees-Atlantiques, Nouvelle-Aquitaine	167648	8	3439	43.28935	-0.31199
Idstein	Regierungsbezirk Darmstadt, Hesse	13986053	9	22810	50.21773	8.26679
Idstein	Regierungsbezirk Darmstadt, Hesse	413539	8	22810	50.21773	8.26679
Idukki	Idukki, Kerala	11313340	6	11248	9.85	76.96667
