Epagny	Haute-Savoie, Auvergne-Rhone-Alpes	103394	9	3581	45.93584	6.08302
Epaignes	Eure, Normandy	3327639	8	1228	49.27945	0.4398
Epalinges	Lausanne District, Vaud	1684959	8	7706	46.54896	6.66831
Epazoyucan	Epazoyucan, Hidalgo	5605782	6	3168	20.01801	-98.63623
Epe	Epe, Lagos	3718189	6	84711	6.58412	3.98336
Epe	Gemeente Epe, Gelderland	1505775	10	33385	52.3475	5.98333
Epe	Gemeente Epe, Gelderland	416711	8	33385	52.3475	5.98333
Epehy	Somme, Hauts-de-France	3357208	8	1121	50	3.13333
Eperlecques	Pas-de-Calais, Hauts-de-France	188176	8	2964	50.80566	2.15207
Epernay	Marne, Grand Est	417327	8	27082	49.04	3.95922
Epernon	Eure-et-Loir, Centre	274246	8	5266	48.61031	1.67218
Epervans	Saone-et-Loire, Bourgogne-Franche-Comte	1169834	8	1478	46.75247	4.8993
Epfenbach	Karlsruhe Region, Baden-Wurttemberg	453368	8	2502	49.33917	8.90778
Epfendorf	Freiburg Region, Baden-Wurttemberg	943751	8	3566	48.25	8.6
Epfig	Bas-Rhin, Grand Est	905818	8	2010	48.35933	7.46427
Ephraim	Sanpete County, Utah	198853	8	6857	39.35968	-111.58631
Ephrata	Grant County, Washington	237821	8	8047	47.31764	-119.55365
Ephrata	Lancaster County, Pennsylvania	187692	8	13861	40.17982	-76.17884
Epieds-en-Beauce	Loiret, Centre	148754	8	1101	47.95066	1.61732
Epigmenio Gonzalez	Pedro Escobedo, Queretaro	4063556	8	3151	20.5509	-100.16505
Epila	Provincia de Zaragoza, Aragon	344217	8	4114	41.60045	-1.28007
Epinac	Saone-et-Loire, Bourgogne-Franche-Comte	2620548	8	2531	46.98333	4.51667
Epinal	Vosges, Grand Est	78828	8	39518	48.18324	6.45304
Epinay-sous-Senart	Essonne, Ile-de-France	954187	8	12826	48.6897	2.51186
Epinay-sur-Orge	Essonne, Ile-de-France	33367	8	9507	48.67338	2.31074
Epinay-sur-Seine	Seine-Saint-Denis, Ile-de-France	162856	8	46145	48.9535	2.31514
Epiniac	Ille-et-Vilaine, Brittany	908144	8	1133	48.51023	-1.69751
Epinois	Province du Hainaut, Wallonia	14381923	9	1704	50.406	4.20666
Epinouze	Drome, Auvergne-Rhone-Alpes	63453	8	1173	45.31003	4.92936
Episcopia	Provincia di Potenza, Basilicate	40233	8	1024	40.07481	16.09818
Epitacio Huerta	Mexico	5605783	6	1222	20.13493	-100.29321
Epone	Yvelines, Ile-de-France	945090	8	6770	48.95476	1.82233
Epouville	Seine-Maritime, Normandy	142858	8	3047	49.56349	0.22373
Eppegem	Provincie Vlaams-Brabant, Flanders	3479498	9	4597	50.96237	4.45513
Eppelborn	Saarland	1187149	8	18079	49.4	6.96667
Eppelborn	Saarland	5423917	9	18079	49.4	6.96667
Eppelheim	Karlsruhe Region, Baden-Wurttemberg	454169	8	14190	49.4019	8.63644
Eppelsheim	Rheinland-Pfalz	1248573	8	1265	49.70556	8.16528
Eppenbrunn	Rheinland-Pfalz	1251152	8	1530	49.11667	7.56667
Eppendorf	Hamburg	180540	10	24806	53.5924	9.98752
Eppendorf	Saxony	416476	8	4863	50.8	13.23333
Eppertshausen	Regierungsbezirk Darmstadt, Hesse	452391	8	5838	49.95056	8.85389
Eppeville	Somme, Hauts-de-France	114356	8	2108	49.74069	3.05114
Epping	Essex, England	3188629	10	10289	51.69815	0.11055
Epping	Parramatta, New South Wales	5640228	9	23435	-33.77271	151.08184
Epping	Rockingham County, New Hampshire	338694	8	1681	43.03342	-71.07423
Epping	Whittlesea, Victoria	2393881	9	33489	-37.65	145.03333
Eppingen	Regierungsbezirk Stuttgart, Baden-Wurttemberg	410520	8	21179	49.13645	8.91229
Eppingen	Regierungsbezirk Stuttgart, Baden-Wurttemberg	5416260	10	21179	49.13645	8.91229
Eppishausen	Swabia, Bavaria	957745	8	1822	48.16667	10.51667
Eppstein	Regierungsbezirk Darmstadt, Hesse	393359	8	13374	50.14277	8.39231
Eppstein	Regierungsbezirk Darmstadt, Hesse	5810508	9	13374	50.14277	8.39231
Epron	Calvados, Normandy	171973	8	1861	49.22174	-0.37085
Epse	Gemeente Lochem, Gelderland	2714079	10	1470	52.225	6.2
Epsom	Greater Bendigo, Victoria	3080712	9	4277	-36.71667	144.31667
Epsom	Merrimack County, New Hampshire	365492	8	4590	43.22286	-71.33201
Epworth	Dubuque County, Iowa	128815	8	1955	42.445	-90.93208
Epworth	Harare	5130399	8	123250	-17.89	31.1475
Epworth	North Lincolnshire, England	1273746	10	4279	53.52602	-0.82399
