Si Ma Cai	Lao Cai	7096652	6	0	22.6951	104.27857
Siachoque	Siachoque, Boyaca	1345190	6	1375	5.51238	-73.24436
Siamanna	Provincia di Oristano, Sardinia	40129	8	753	39.91936	8.76185
Siano	Provincia di Salerno, Campania	40776	8	9855	40.80207	14.69334
Sianow	Powiat koszalinski, West Pomerania	2910212	8	6606	54.22646	16.29127
Siasi	Province of Sulu, Autonomous Region in Muslim Mindanao	3813854	6	12566	5.5462	120.8145
Siaton	Province of Negros Oriental, Central Visayas	3740504	6	7328	9.0648	123.0339
Siauliai	Siauliai	1714886	8	130587	55.93333	23.31667
Sibagat	Province of Agusan del Sur, Caraga	3870469	6	4865	8.8225	125.6975
Sibalom	Province of Antique, Western Visayas	3279599	6	7295	10.79	122.0178
Sibanicu	Camaguey	5892230	6	16856	21.23631	-77.52561
Sibate	Sibate, Cundinamarca	1356138	6	23208	4.49154	-74.25957
Sibayo	Provincia de Caylloma, Arequipa	1891321	8	527	-15.48657	-71.45738
Sibbesse	Lower Saxony	1182649	9	2810	52.05	9.9
Sibbesse	Lower Saxony	6680435	8	2810	52.05	9.9
Sibbo	Helsinki, Uusimaa	35159	8	19430	60.37752	25.26906
Sibenik	Grad Sibenik, Sibensko-Kniniska	11125446	8	37112	43.73429	15.8942
Sibilia	Quetzaltenango	4476297	6	1180	14.99391	-91.62371
Sibinal	San Marcos	4479726	6	1657	15.14963	-92.04892
Sibiril	Finistere, Brittany	420918	8	1207	48.66474	-4.06376
Sibiu	Municipiul Sibiu, Sibiu	9846497	8	151894	45.8	24.15
Sible Hedingham	Essex, England	3300180	10	3702	51.97772	0.59262
Sibley	Osceola County, Iowa	128438	8	2668	43.39914	-95.75196
Sibley	Webster Parish, Louisiana	132079	8	1184	32.53932	-93.29628
Sibolga	North Sumatra	8484621	5	89584	1.74016	98.78117
Sibret	Province du Luxembourg, Wallonia	12437695	9	1443	49.97073	5.63453
Sibsagar	Sibsagar, Assam	10056596	6	62104	26.98427	94.63784
Sibsey	Lincolnshire, England	60181	10	1464	53.03858	0.01579
Sibuco	Province of Zamboanga del Norte, Zamboanga Peninsula	14437574	6	3327	7.29111	122.06556
Sibundoy	Sibundoy, Putumayo	1455831	6	9458	1.20296	-76.92275
Sicamous	Columbia-Shuswap Regional District, British Columbia	7905902	8	1786	50.83312	-118.98565
Sicaya	Provincia de Huancayo, Junin	1948377	8	6842	-12.03333	-75.28333
Sicignano degli Alburni	Provincia di Salerno, Campania	40588	8	1310	40.55882	15.3056
Sickte	Lower Saxony	1432655	8	5755	52.21847	10.6424
Sico Uno	Province of Batangas, Calabarzon	12288162	10	3919	13.8301	121.37123
Sicuani	Provincia de Canchis, Cusco	1925303	8	33575	-14.26944	-71.22611
Siculiana	Agrigento, Sicily	39224	8	4504	37.33515	13.42432
Sid	Srem, Vojvodina	9406294	9	0	45.12833	19.22639
Sidamon	Provincia de Lleida, Catalonia	347351	8	0	41.63333	0.83333
Siddeburen	Midden-Groningen, Groningen	1468348	10	2910	53.25	6.86806
Siddharthanagar	Rupandehi, Lumbini Province	12409353	7	63367	27.5	83.45
Siddi	Provincia del Sud Sardegna, Sardinia	40030	8	690	39.67255	8.88815
Siddington	Cheshire East, England	1402208	10	0	53.23333	-2.23333
Siderno	Provincia di Reggio Calabria, Calabria	39597	8	15651	38.26993	16.29607
Sideropolis	Sideropolis, Santa Catarina	296544	8	8536	-28.59778	-49.42444
Sidhauli	Sitapur, Uttar Pradesh	10020626	6	22193	27.28202	80.8345
Sidi Bou Said	Carthage, Tunis	7116249	6	5911	36.8687	10.34174
Sidmouth	Devon, England	3388804	10	12569	50.69094	-3.2397
Sidney	Champaign County, Illinois	126131	8	1232	40.02503	-88.07337
Sidney	Cheyenne County, Nebraska	169742	8	6942	41.14276	-102.97798
Sidney	Fremont County, Iowa	128831	8	1044	40.74833	-95.6475
Sidney	Kennebec County, Maine	12189695	8	3653	44.41312	-69.72893
Sidney	Richland County, Montana	142477	8	6828	47.71668	-104.15633
Sidney	Shelby County, Ohio	182718	8	20858	40.28422	-84.1555
Sidoarjo	East Java	9677345	5	139189	-7.4478	112.7183
Sidoarjo	East Java	9680045	8	139189	-7.4478	112.7183
Sidzina	Powiat nyski, Opole Voivodeship	4013026	8	1022	50.57375	17.44904
