Xagacia	Santo Domingo Xagacia, Oaxaca	6000139	6	1047	17.15436	-96.26753
Xaibe	Corozal	13462859	9	1575	18.38654	-88.43393
Xalapa de Enriquez	Xalapa, Veracruz	6037863	6	424755	19.53124	-96.91589
Xalatlaco	Xalatlaco, Mexico	5606631	6	15043	19.18314	-99.41844
Xalisco	Xalisco, Nayarit	5606632	6	35702	21.451	-104.8983
Xaloztoc	Xaloztoc, Tlaxcala	1391346	8	10191	19.40775	-98.04602
Xaloztoc	Xaloztoc, Tlaxcala	6000223	6	10191	19.40775	-98.04602
Xaltocan	Xaltocan, Tlaxcala	1391326	8	705	19.42427	-98.21033
Xaltocan	Xaltocan, Tlaxcala	6000224	6	705	19.42427	-98.21033
Xanten	Duesseldorf District, North Rhine-Westphalia	58591	8	21587	51.65877	6.45297
Xanxere	Xanxere, Santa Catarina	296714	8	32957	-26.87694	-52.40417
Xarre	Rrethi i Sarandes, Vlore	1255530	8	0	39.72833	20.05444
Xativa	Provincia de Valencia, Valencia	343332	8	29386	38.99042	-0.51852
Xayacatlan de Bravo	Xayacatlan de Bravo, Puebla	6037864	6	1156	18.23712	-97.97524
