Mraclin	Grad Velika Gorica, Zagrebacka	14321643	8	1074	45.66667	16.09556
Mragowo	Powiat mragowski, Warmia-Masuria	2991178	7	21965	53.86437	21.30507
Mragowo	Powiat mragowski, Warmia-Masuria	2991191	8	21965	53.86437	21.30507
Mrakov	Okres Domazlice, Plzensky kraj	424826	10	1144	49.40314	12.9512
Mrakov	Okres Domazlice, Plzensky kraj	439187	8	1144	49.40314	12.9512
Mravince	Solin, Split-Dalmatia	11280868	8	1628	43.53333	16.52194
Mrkonjic Grad	Srpska	14505530	9	14737	44.41729	17.08288
Mrocza	Powiat nakielski, Kujawsko-Pomorskie	3093880	8	4347	53.24313	17.60405
Mrozow	Powiat sredzki, Lower Silesia	5951722	8	1100	51.18817	16.78831
Mrozy	Powiat minski, Mazovia	5313889	8	3368	52.16609	21.80263
Mrozy	Powiat zyrardowski, Mazovia	11311611	8	1789	52.01975	20.36702
Mrzezino	Powiat pucki, Pomerania	10554467	8	2312	54.65378	18.43025
