Zubia	Provincia de Granada, Andalusia	347255	8	18995	37.11906	-3.584
Zubiena	Provincia di Biella, Piedmont	45091	8	345	45.49266	7.99552
Zubieta	Provincia de Navarra, Navarre	13985327	10	292	43.12473	-1.74219
Zubieta	Provincia de Navarra, Navarre	2861134	9	292	43.12473	-1.74219
Zubieta	Provincia de Navarra, Navarre	343431	8	292	43.12473	-1.74219
Zubri	Okres Vsetin, Zlin	432014	10	5409	49.46603	18.09249
Zubri	Okres Vsetin, Zlin	440854	8	5409	49.46603	18.09249
Zubrzyca Dolna	Powiat nowotarski, Lesser Poland	4585272	8	1690	49.52688	19.67342
Zubrzyca Gorna	Powiat nowotarski, Lesser Poland	4585273	8	2987	49.56174	19.64973
Zucaina	Provincia de Castello, Valencia	341558	8	196	40.11667	-0.41667
Zuccarello	Provincia di Savona, Liguria	42854	8	279	44.10973	8.11814
Zuccoli	Palmerston, Northern Territory	11716556	9	1133	-12.50727	131.00694
Zuchwil	Bezirk Wasseramt, Solothurn	1683592	8	9268	47.20173	7.56649
Zuelpich	Regierungsbezirk Koeln, North Rhine-Westphalia	158138	8	20208	50.69447	6.65414
Zuera	Provincia de Zaragoza, Aragon	345733	8	6098	41.86775	-0.78984
Zuerich (Kreis 1) / Lindenhof	Bezirk Zuerich, Zurich	1693094	10	1298	47.37188	8.54036
Zuerich (Kreis 1) / Rathaus	Bezirk Zuerich, Zurich	1693095	10	3091	47.37161	8.54501
Zuerich (Kreis 10) / Hoengg	Bezirk Zuerich, Zurich	1701580	10	17117	47.40313	8.4971
Zuerich (Kreis 10) / Wipkingen	Bezirk Zuerich, Zurich	1701581	10	15718	47.39503	8.52529
Zuerich (Kreis 11) / Affoltern	Bezirk Zuerich, Zurich	1702264	10	17241	47.41814	8.5122
Zuerich (Kreis 11) / Oerlikon	Bezirk Zuerich, Zurich	1702265	10	17922	47.40823	8.54258
Zuerich (Kreis 11) / Seebach	Bezirk Zuerich, Zurich	1702266	10	17851	47.42181	8.54779
Zuerich (Kreis 12) / Hirzenbach	Bezirk Zuerich, Zurich	1702325	10	11335	47.40187	8.58633
Zuerich (Kreis 12) / Saatlen	Bezirk Zuerich, Zurich	1702326	10	5209	47.41127	8.5648
Zuerich (Kreis 2) / Enge	Bezirk Zuerich, Zurich	1693214	10	8253	47.3605	8.53127
Zuerich (Kreis 2) / Wollishofen	Bezirk Zuerich, Zurich	1693216	10	16073	47.3401	8.53134
Zuerich (Kreis 3) / Alt-Wiedikon	Bezirk Zuerich, Zurich	1694107	10	14931	47.36201	8.51497
Zuerich (Kreis 3) / Friesenberg	Bezirk Zuerich, Zurich	1694108	10	9909	47.36372	8.50417
Zuerich (Kreis 3) / Sihlfeld	Bezirk Zuerich, Zurich	1694109	10	20977	47.37382	8.51164
Zuerich (Kreis 4) / Aussersihl	Bezirk Zuerich, Zurich	1694184	9	27273	47.37752	8.52127
Zuerich (Kreis 4) / Hard	Bezirk Zuerich, Zurich	1694268	10	12976	47.38311	8.50942
Zuerich (Kreis 4) / Langstrasse	Bezirk Zuerich, Zurich	1694269	10	10386	47.37767	8.52854
Zuerich (Kreis 4) / Werd	Bezirk Zuerich, Zurich	1694270	10	3911	47.37178	8.52584
Zuerich (Kreis 5)	Bezirk Zuerich, Zurich	1695424	9	11737	47.38767	8.52152
Zuerich (Kreis 5) / Gewerbeschule	Bezirk Zuerich, Zurich	1695423	10	9891	47.38481	8.53011
Zuerich (Kreis 6) / Oberstrass	Bezirk Zuerich, Zurich	1695680	10	9906	47.38917	8.5504
Zuerich (Kreis 6) / Unterstrass	Bezirk Zuerich, Zurich	1695681	10	20045	47.3953	8.53721
Zuerich (Kreis 7) / Fluntern	Bezirk Zuerich, Zurich	1700586	10	7009	47.38013	8.56133
Zuerich (Kreis 7) / Hirslanden	Bezirk Zuerich, Zurich	1701470	10	6769	47.3624	8.56755
Zuerich (Kreis 7) / Hottingen	Bezirk Zuerich, Zurich	1701449	10	9934	47.37011	8.56306
Zuerich (Kreis 7) / Witikon	Bezirk Zuerich, Zurich	1701471	10	9099	47.35751	8.59105
