Egbeda	Egbeda, Oyo	3720559	6	0	7.3772	4.04975
Egchel	Gemeente Peel en Maas, Limburg	2181872	10	1115	51.31417	5.97222
Egeln	Saxony-Anhalt	1357520	8	4119	51.94384	11.43265
Egelsbach	Regierungsbezirk Darmstadt, Hesse	659744	8	9645	49.96792	8.66341
Egem	Provincie West-Vlaanderen, Flanders	1337502	9	1577	51.01531	3.25853
Egenhausen	Karlsruhe Region, Baden-Wurttemberg	1174487	8	2025	48.56667	8.61667
Egenhofen	Upper Bavaria, Bavaria	933502	8	3252	48.28333	11.16667
Eger	Heves	1418156	8	53876	47.90265	20.37329
Eger	Heves	1607553	8	53876	47.90265	20.37329
Egerkingen	Bezirk Gaeu, Solothurn	1683498	8	2923	47.31957	7.78424
Egerszalok	Heves	1418154	8	1981	47.86667	20.33333
Egestorf	Lower Saxony	309521	8	2451	53.193	10.063
Egg	Bezirk Uster, Zurich	1682113	8	4003	47.29976	8.69032
Egg	Swabia, Bavaria	958250	8	1167	48.08714	10.28495
Egg Harbor City	Atlantic County, New Jersey	170885	8	4239	39.52873	-74.64794
Eggebek	Schleswig-Holstein	1156129	8	2622	54.61667	9.36667
Eggebek	Schleswig-Holstein	1156153	7	2622	54.61667	9.36667
Eggenberg	Graz Stadt, Styria	102653	9	20511	47.07	15.39871
Eggendorf	Politischer Bezirk Wiener Neustadt, Lower Austria	110388	8	4794	47.85809	16.32182
Eggenfelden	Lower Bavaria, Bavaria	957062	8	12860	48.40509	12.75752
Eggenstein-Leopoldshafen	Karlsruhe Region, Baden-Wurttemberg	5424575	10	15189	49.09006	8.39879
Eggenstein-Leopoldshafen	Karlsruhe Region, Baden-Wurttemberg	659822	8	15189	49.09006	8.39879
Eggenthal	Swabia, Bavaria	445500	8	1299	47.91667	10.51667
Eggermuhlen	Lower Saxony	2013412	8	1792	52.56667	7.81667
Eggern	Politischer Bezirk Gmuend, Lower Austria	962827	8	477	48.90829	15.14877
Eggersdorf	Saxony-Anhalt	2253568	9	1224	51.97621	11.70971
Eggersdorf bei Graz	Politischer Bezirk Graz-Umgebung, Styria	3803311	8	1808	47.12338	15.60084
Eggersriet	Wahlkreis St. Gallen, Saint Gallen	1683875	8	2209	47.44202	9.46901
Eggertsville	Erie County, New York	13687691	8	15019	42.96339	-78.80392
Eggesin	Mecklenburg-Vorpommern	1408061	8	5598	53.67973	14.07992
Eggingen	Freiburg Region, Baden-Wurttemberg	2785285	8	1774	47.7	8.4
Eggiwil	Emmental District, Bern	1682427	8	2559	46.87575	7.79567
Eggleston	County Durham, England	8601718	10	0	54.60916	-2.00312
Egglham	Lower Bavaria, Bavaria	957069	8	2439	48.52902	13.05402
Egglkofen	Upper Bavaria, Bavaria	940903	8	1279	48.4	12.45
Eggolsheim	Upper Franconia, Bavaria	1080493	8	6313	49.76961	11.05701
Eggstatt	Upper Bavaria, Bavaria	2186918	8	2809	47.92698	12.37919
Eghezee	Province de Namur, Wallonia	11695377	9	14352	50.59076	4.91175
Eghezee	Province de Namur, Wallonia	2304128	8	14352	50.59076	4.91175
Egil	Diyarbakir	1846361	6	4820	38.25748	40.07435
Egirdir	Isparta	1827187	6	16891	37.87462	30.85042
Egiztobe	Altay Diqu, Xinjiang	9374538	8	4960	47.85938	87.00466
Egletons	Correze, Nouvelle-Aquitaine	120683	8	5316	45.40637	2.04518
Egling	Upper Bavaria, Bavaria	935126	8	5061	47.92316	11.50517
Eglinton	Bathurst Regional, New South Wales	6056419	9	2234	-33.37731	149.54654
Eglinton	Wanneroo, Western Australia	11689644	9	1614	-31.58677	115.68878
Egliswil	Bezirk Lenzburg, Aargau	1684299	8	1401	47.34922	8.18553
Egloffstein	Upper Franconia, Bavaria	1080516	8	2105	49.70182	11.25749
Egly	Essonne, Ile-de-France	280578	8	5259	48.57828	2.22417
Egmating	Upper Bavaria, Bavaria	929823	8	2008	48.00405	11.79528
Egmond aan Zee	Gemeente Bergen, North Holland	2726500	10	2505	52.6204	4.62705
Egmond-Binnen	Gemeente Bergen, North Holland	2726502	10	2575	52.59583	4.65556
Egnach	Bezirk Arbon, Thurgau	1684515	8	4179	47.54268	9.38048
Egremont	Cumbria, England	8316769	10	6222	54.47941	-3.52756
Egreville	Seine-et-Marne, Ile-de-France	410608	8	2020	48.17606	2.87278
Egriselles-le-Bocage	Yonne, Bourgogne-Franche-Comte	2944641	8	1001	48.12103	3.18233
Eguilles	Bouches-du-Rhone, Provence-Alpes-Cote d'Azur	70275	8	7480	43.56867	5.35575
Eguisheim	Haut-Rhin, Grand Est	79442	8	1543	48.0428	7.30617
Eguzon-Chantome	Indre, Centre	124007	8	1362	46.45	1.58333
Egyek	Hajdu-Bihar	1607464	8	5573	47.63333	20.9
